player
29571
22959
21853
41008
30840
38373
26163
26169
25923
37459
24229
77690
36183
34479
156727
70409
108808
160713
30645
41980
154271
38254
161415
139672
35983
23736
38857
127133
78511
23019
189074
16351
34567
37478
33790
94812
169718
28901
193869
196169
24579
35454
15403
149917
27483
139673
25572
33468
40568
23453
35345
30905
30715
40383
30628
35411
168308
40636
52133
150328
110947
174326
163205
158962
150613
30648
239856
213711
160243
202181
32148
148904
77727
113631
23265
33931
23311
23070
97657
47394
35338
23293
182917
37193
89185
24948
176889
23881
23882
26687
23305
37755
38759
214685
159596
32465
215384
23593
23732
23163
30355
26160
37412
24130
197514
115681
40602
33076
111800
35493
24583
23528
23727
24698
47555
127829
159594
35606
102356
47558
41468
127712
96456
241728
78541
37950
33048
24903
47194
25070
37166
180330
23377
23849
23286
169162
155355
26818
30861
32441
22964
169721
45605
16218
42714
186975
24101
24064
41191
32084
178955
287223
264840
212470
24693
24634
106910
242308
38229
69650
150466
127130
128946
23133
281079
175947
37645
32973
280862
189910
160196
242418
157729
282251
196386
155936
46359
71605
25541
41244
215226
33408
46700
198444
245422
119273
192807
33339
37545
46354
8922
165526
187189
37259
41061
281936
184360
72417
282274
46010
23499
39351
35495
78505
181276
214748
31290
30496
32728
74663
24123
118528
113968
184822
30668
23936
183715
30602
30503
26539
35496
157838
26552
45418
279490
46893
37234
24501
109491
33856
107417
144993
38617
49709
28308
33615
104911
115980
34194
24754
32705
109652
23792
39225
30922
41156
27365
246575
37436
32118
46469
276121
118434
119079
37762
128864
119541
278285
72665
190872
148315
144996
2802
26151
24952
30989
23069
213485
41467
265918
280276
26336
40100
39091
26295
156007
145002
23358
33421
30974
32616
182223
141576
34305
157369
362694
117545
35556
113005
72541
25997
27339
91560
30827
33692
42703
282286
112012
212416
194165
71353
40940
295060
39978
26154
111801
94550
31292
38521
185974
71844
47341
166422
128827
149895
184536
165704
38363
143710
23979
24341
23793
39987
93985
179793
186054
172841
40581
69675
22707
118730
30603
240236
417068
280653
282292
202553
174472
37194
128209
150833
67008
167634
30841
34381
161651
425255
114268
166676
32446
40651
410359
49970
110169
197910
23806
169200
32496
163200
23839
231801
148832
22998
146830
23030
32087
8985
23054
363340
114971
110189
37506
40196
33991
257847
183500
109638
201664
116750
213502
41365
39331
40165
143365
178812
33639
209439
23688
36378
157723
37604
94043
24105
21864
156534
41232
40220
231804
385437
110148
159882
213489
75310
150401
193223
148909
449241
35905
94086
32942
177837
160194
93484
30459
308932
35480
32304
103428
67349
282470
174850
193859
251925
173382
95434
239807
42168
150596
169756
25830
290411
31963
22988
263653
500520
288880
188058
32448
26782
113908
115067
22929
212714
150201
198510
248454
188540
112205
185389
35523
282276
36257
39367
254702
509148
214123
292462
196308
49860
39979
502421
201934
494435
532741
42247
50047
192921
501040
164676
299215
187266
357880
96643
155782
148302
361315
299984
95336
94267
41280
104482
199834
161420
101103
92666
24155
191869
23134
240538
37240
214426
27568
170323
19243
37770
23571
210804
22894
103419
278343
214570
26554
18506
109298
314605
192303
115160
26344
280260
160599
45571
38795
161035
161012
46509
56972
155050
192899
195927
242887
30930
173317
286119
22543
105548
28955
156551
575780
303339
50661
38880
114076
114218
212866
160448
95509
173408
245530
307021
212702
52563
479020
181242
41167
13423
301234
32579
107280
268375
290410
427438
289159
604589
585352
40187
502420
215245
192920
519835
50189
191132
281207
202562
50065
200962
26675
156556
173461
358289
538112
101969
155066
183519
609733
178538
177503
46898
312765
570760
316688
604982
190142
180283
609734
35515
24625
156013
68237
155913
24381
185236
184321
473853
261313
179410
154280
20694
42598
109060
46820
303824
37779
49543
575789
25496
199291
26434
568571
160627
109330
95955
277761
108038
192780
46349
46417
107415
37780
163919
51545
150250
242709
210276
213809
41927
35712
25816
101419
37411
72436
254308
351860
176300
30872
172321
160447
24915
25818
39139
363333
212867
22045
174321
209405
413557
319300
419196
213878
38148
350472
43061
324910
432040
38369
313668
114769
643709
242094
209384
155129
520230
467354
165773
150026
103899
465614
693138
426202
149855
38366
163604
158545
232253
303919
163815
279489
94010
570431
178206
264221
93457
158879
186831
37631
46120
166019
109121
436036
183670
696365
303059
259810
639058
339992
604785
302241
458324
706985
46554
289817
608125
188971
254472
611682
515338
516273
306913
680815
682552
680031
742405
